location,datetime,tempmax,tempmin,humidity,windspeed,winddir,cloudcover,rainfall,10_Cumulative Rainfall,Flood_Severity
Kolhapur District Maharashtra,08-09-2018,28.4,19.1,86.9,20.2,266.5,39.2,2.3,41.5,0
Kolhapur District Maharashtra,09-09-2018,28.9,17.7,86.3,15.1,262.4,58.2,0.6,33.8,0
Kolhapur District Maharashtra,10-09-2018,29.2,18.1,84.7,13,291.8,59.5,0.4,25.4,0
Kolhapur District Maharashtra,11-09-2018,31.1,18.6,83,14.4,296.9,54.9,0,20.8,0
Kolhapur District Maharashtra,12-09-2018,30.4,18.2,84,14.4,295.9,53.6,0,16.8,0
Kolhapur District Maharashtra,13-09-2018,30.4,17.9,85,15.5,296.6,70.6,0,13.4,0
Kolhapur District Maharashtra,14-09-2018,30.9,18.2,84.9,15.5,290.3,56.6,0,12,0
Kolhapur District Maharashtra,15-09-2018,29.1,19.7,84.9,14,296.8,54.4,0,9.4,0
Kolhapur District Maharashtra,16-09-2018,28.9,19.5,85.2,15.1,294.3,37.5,0,6.8,0
Kolhapur District Maharashtra,17-09-2018,29.9,20.3,86.5,18.7,299.2,71.3,0.3,5.2,0
Kolhapur District Maharashtra,18-09-2018,31.9,19.1,84.6,18,294.1,35.9,0,3.6,0
Kolhapur District Maharashtra,19-09-2018,31.7,18.6,84.9,16.6,291.2,41.6,0,1.3,0
Kolhapur District Maharashtra,20-09-2018,27.4,20.1,89.8,15.1,305.4,77.4,0.1,0.7,0
Kolhapur District Maharashtra,21-09-2018,29.4,20.7,89.7,10.4,341.4,91.1,6.8,0.4,0
Kolhapur District Maharashtra,22-09-2018,27.4,20.3,89.6,16.6,246.8,91,4.6,7.2,0
Kolhapur District Maharashtra,23-09-2018,30.4,19.5,84.3,11.2,212.7,79.9,0,11.8,0
Kolhapur District Maharashtra,24-09-2018,31.7,19.3,83.8,12.2,260,47.6,0,11.8,0
Kolhapur District Maharashtra,25-09-2018,32.2,20.1,86.2,13.3,291,63.7,0.2,11.8,0
Kolhapur District Maharashtra,26-09-2018,31.2,21.1,88.5,9.4,348.7,83.1,3.5,12,0
Kolhapur District Maharashtra,27-09-2018,30.1,20.5,83,15.1,103.4,70,25.3,15.5,0
Kolhapur District Maharashtra,28-09-2018,31.9,20.4,82,10.8,62.2,56.1,2.7,40.5,0
Kolhapur District Maharashtra,29-09-2018,31.4,20.1,82.8,18.7,78.6,69.2,12.7,43.2,0
Kolhapur District Maharashtra,30-09-2018,31.4,19.9,79.6,16.6,73.5,35.9,1.4,55.9,0
Kolhapur District Maharashtra,01-10-2018,32.7,20.4,79.9,17.3,89.4,53.5,0.1,57.2,0
Kolhapur District Maharashtra,02-10-2018,32.1,20.5,81.2,14.8,87.6,58.7,5.1,50.5,0
Kolhapur District Maharashtra,03-10-2018,32.2,20.3,79.6,15.5,58.1,75.9,4.3,51,0
Kolhapur District Maharashtra,04-10-2018,32.2,20.9,80.3,16.6,84.4,73.2,1,55.3,0
Kolhapur District Maharashtra,05-10-2018,30.4,20.6,80.9,22.7,99.5,70.9,0.1,56.3,0
Kolhapur District Maharashtra,06-10-2018,32.4,20.6,79.2,23.4,97.1,71.6,0,56.2,0
Kolhapur District Maharashtra,07-10-2018,32.4,18.2,71.1,24.1,99.2,68.7,0,52.7,0
Kolhapur District Maharashtra,08-10-2018,32.2,18.2,75.2,15.1,101.7,77.3,0,27.4,0
Kolhapur District Maharashtra,09-10-2018,32.7,21,79.6,10.4,326.8,55.2,0.4,24.7,0
Kolhapur District Maharashtra,10-10-2018,32.1,20.1,81.4,10.1,318.1,63,0,12.4,0
Kolhapur District Maharashtra,11-10-2018,33.1,20.4,80.4,11.2,312.6,75.4,0,11,0
Kolhapur District Maharashtra,12-10-2018,33.7,20.2,77,10.8,335.1,79,0,10.9,0
Kolhapur District Maharashtra,13-10-2018,31.1,19.4,76.5,12.6,344.3,64.9,0,5.8,0
Kolhapur District Maharashtra,14-10-2018,33.9,19,75.8,12.2,328.1,79.5,0,1.5,0
Kolhapur District Maharashtra,15-10-2018,32.9,18.9,75.8,9,1.2,73.5,0,0.5,0
Kolhapur District Maharashtra,16-10-2018,31.7,19.8,81.7,9.4,68.3,77.4,0,0.4,0
Kolhapur District Maharashtra,17-10-2018,29.4,20.6,86.7,8.6,55.6,83.4,8.4,0.4,0
Kolhapur District Maharashtra,18-10-2018,30.2,19.7,84.5,7.2,17.1,69.2,2.3,8.8,0
Kolhapur District Maharashtra,19-10-2018,30.9,19.2,79.3,10.4,61.2,69.8,6.4,11.1,0
Kolhapur District Maharashtra,20-10-2018,31.1,18.4,68.7,18.4,86.6,60,0,17.1,0
Kolhapur District Maharashtra,21-10-2018,32.4,16.9,63.6,14.4,83.8,27.1,0,17.1,0
Kolhapur District Maharashtra,22-10-2018,32.9,17.8,65,13.7,86.1,13,0,17.1,0
Kolhapur District Maharashtra,23-10-2018,31.1,18.9,66.1,9,66.8,79.2,0,17.1,0
Kolhapur District Maharashtra,24-10-2018,32.1,18.6,71.1,13.3,53.3,67.9,0.2,17.1,0
Kolhapur District Maharashtra,25-10-2018,31.4,20.3,75,19.1,76.8,91.4,1.3,17.3,0
Kolhapur District Maharashtra,26-10-2018,32.1,18.7,68,22.3,78.2,71.8,0,18.6,0
Kolhapur District Maharashtra,27-10-2018,32.1,16.4,59.8,24.5,80.1,60.7,0,18.6,0
Kolhapur District Maharashtra,28-10-2018,32.1,15,59.8,21.6,73.1,49.2,0,10.2,0
Kolhapur District Maharashtra,29-10-2018,30.9,14.8,60.8,19.1,63.8,37.8,0,7.9,0
Kolhapur District Maharashtra,30-10-2018,30.2,14,55.6,18.7,62.6,20.1,0,1.5,0
Kolhapur District Maharashtra,31-10-2018,31.1,13.8,56.7,20.9,73.3,63,0,1.5,0
Kolhapur District Maharashtra,01-06-2019,35.4,23.5,62.6,20.9,265,77.1,0,0,0
Kolhapur District Maharashtra,02-06-2019,38.2,23.9,63.1,26.3,271.9,56.5,0,0,0
Kolhapur District Maharashtra,03-06-2019,36,22.4,66.1,25.9,266.9,56.3,0,0,0
Kolhapur District Maharashtra,04-06-2019,34.1,23.8,69.9,21.2,268.7,78.7,0,0,0
Kolhapur District Maharashtra,05-06-2019,38.3,23.7,64.5,21.6,276.7,68.2,0,0,0
Kolhapur District Maharashtra,06-06-2019,36.6,24.1,69.7,20.5,272.7,76.1,4.6,0,0
Kolhapur District Maharashtra,07-06-2019,35.9,23.9,69.2,18.7,267.4,67.3,0.1,4.6,0
Kolhapur District Maharashtra,08-06-2019,32.5,23.4,74.8,15.5,283.6,78.3,6.5,4.7,0
Kolhapur District Maharashtra,09-06-2019,35.2,24,72.6,20.2,245.4,66.5,0.3,11.2,0
Kolhapur District Maharashtra,10-06-2019,37.4,23.3,70.7,25.9,177.4,82,3,11.5,0
Kolhapur District Maharashtra,11-06-2019,32.3,23.4,74.3,31.3,180.8,91.7,2,14.5,0
Kolhapur District Maharashtra,12-06-2019,31.5,23.2,82,38.5,212.1,92.2,4.5,16.5,0
Kolhapur District Maharashtra,13-06-2019,30.8,22.2,81,36.4,226.3,60,11.9,21,0
Kolhapur District Maharashtra,14-06-2019,30.4,22,79.3,30.6,226.9,73.7,33,32.9,0
Kolhapur District Maharashtra,15-06-2019,31.4,23,79.9,30.2,234,82.6,3.5,65.9,0
Kolhapur District Maharashtra,16-06-2019,32.2,22.7,76.8,26.6,242.6,83.9,1.8,69.4,0
Kolhapur District Maharashtra,17-06-2019,32.1,22.9,76.1,27,243.5,82,0.2,66.6,0
Kolhapur District Maharashtra,18-06-2019,30.7,22.5,79.4,29.2,242.9,76.4,0.5,66.7,0
Kolhapur District Maharashtra,19-06-2019,30.8,22.8,83.9,31.3,252.4,77.6,3.4,60.7,0
Kolhapur District Maharashtra,20-06-2019,30,23.4,84.3,27.7,257.9,74,12.6,63.8,0
Kolhapur District Maharashtra,21-06-2019,31.9,22.8,82.5,22,255.2,80.7,2.8,73.4,0
Kolhapur District Maharashtra,22-06-2019,30.1,22.1,84.9,20.5,229.3,87.6,2.1,74.2,0
Kolhapur District Maharashtra,23-06-2019,29.7,22,87.6,20.5,260.2,83.7,7,71.8,0
Kolhapur District Maharashtra,24-06-2019,28.7,21.2,87.9,17.3,253.3,84.7,7.2,66.9,0
Kolhapur District Maharashtra,25-06-2019,30.1,21.3,85.5,22.7,230,69.3,1.4,41.1,0
Kolhapur District Maharashtra,26-06-2019,27.5,22.1,91,28.1,237.2,81.6,2.7,39,0
Kolhapur District Maharashtra,27-06-2019,28.1,22.4,89,34.2,256,76.3,7,39.9,0
Kolhapur District Maharashtra,28-06-2019,26,21.1,91.2,33.5,258.8,94.3,16.6,46.7,0
Kolhapur District Maharashtra,29-06-2019,25.4,21.6,94.1,33.5,261.5,91,33.4,62.8,0
Kolhapur District Maharashtra,30-06-2019,26.8,22.4,92.6,30.6,264.7,83.4,75.5,92.8,0
Kolhapur District Maharashtra,01-07-2019,26.6,22.8,91.6,29.9,262.8,89.6,30.5,155.7,1
Kolhapur District Maharashtra,02-07-2019,26.4,23,91.9,29.5,261.2,85.1,21.8,183.4,1
Kolhapur District Maharashtra,03-07-2019,26.2,23,92.8,30.2,252.3,91.3,10.6,203.1,1
Kolhapur District Maharashtra,04-07-2019,27.1,23.1,92.8,33.1,251.5,77.8,19.1,206.7,1
Kolhapur District Maharashtra,05-07-2019,26.8,23.1,91.3,39.6,249.1,91.6,31.8,218.6,1
Kolhapur District Maharashtra,06-07-2019,25.9,22.7,92.6,39.2,242.9,85.8,25.9,249,1
Kolhapur District Maharashtra,07-07-2019,26.7,22.7,92.3,36.4,241.5,80,28.8,272.2,2
Kolhapur District Maharashtra,08-07-2019,27.1,22.5,90.7,39.2,242.1,85.1,35.8,294,2
Kolhapur District Maharashtra,09-07-2019,27,22.9,91.5,36,241.4,83.2,27.8,313.2,2
Kolhapur District Maharashtra,10-07-2019,25.7,23.2,93.8,36.4,238.5,78.5,29.7,307.6,2
Kolhapur District Maharashtra,11-07-2019,24.5,22.1,94.4,29.2,244.2,93.1,35.2,261.8,2
Kolhapur District Maharashtra,12-07-2019,25.9,21,92.3,25.2,233.1,92.3,31.9,266.5,2
Kolhapur District Maharashtra,13-07-2019,26.4,22.2,92.5,24.8,244.3,83.7,7.9,276.6,2
Kolhapur District Maharashtra,14-07-2019,26.8,22.4,92.3,26.6,265.4,86.5,4.2,273.9,2
Kolhapur District Maharashtra,15-07-2019,26.3,22.4,91.8,26.6,264.2,80.7,14.2,259,2
Kolhapur District Maharashtra,16-07-2019,29.2,21.3,90.3,22,249,71.5,8.9,241.4,1
Kolhapur District Maharashtra,17-07-2019,30.4,21.1,88.7,20.9,266.8,76.3,4.8,224.4,1
Kolhapur District Maharashtra,18-07-2019,31.1,21.5,89.6,23,270.4,73.2,1.4,200.4,1
Kolhapur District Maharashtra,19-07-2019,30.7,22,90.5,20.2,271.1,71.4,3.4,166,1
Kolhapur District Maharashtra,20-07-2019,29.2,21.4,89.2,15.5,274.1,85.1,4,141.6,1
Kolhapur District Maharashtra,21-07-2019,27.7,22,91.1,20.5,262.2,83.2,2,115.9,0
Kolhapur District Maharashtra,22-07-2019,27.2,23.1,92.8,27.4,258.5,86.1,12.3,82.7,0
Kolhapur District Maharashtra,23-07-2019,26.7,22.8,93.5,29.9,252.4,88.6,6.6,63.1,0
Kolhapur District Maharashtra,24-07-2019,25.4,22.7,94.4,28.8,250.1,91.5,7.7,61.8,0
Kolhapur District Maharashtra,25-07-2019,26.2,22.4,92.7,26.3,255.5,87.3,8,65.3,0
Kolhapur District Maharashtra,26-07-2019,24.5,22.1,95.7,28.4,253.5,91.2,10.5,59.1,0
Kolhapur District Maharashtra,27-07-2019,24.6,21.7,94.8,32.4,256.6,87.5,52.1,60.7,0
Kolhapur District Maharashtra,28-07-2019,25.2,22.1,93.8,34.9,262.5,78,19.7,108,0
Kolhapur District Maharashtra,29-07-2019,24.6,22.2,95.9,32.4,263.4,89.8,26.7,126.3,1
Kolhapur District Maharashtra,30-07-2019,23.9,22,95.9,33.8,257.1,94.4,78.1,149.6,1
Kolhapur District Maharashtra,31-07-2019,25.9,21.8,93.5,33.8,258.5,89.6,43.6,223.7,1
Kolhapur District Maharashtra,01-08-2019,26,22,93.5,35.6,260,64.9,51.6,265.3,2
Kolhapur District Maharashtra,02-08-2019,25.1,21.9,94.1,36.7,253.1,86.4,43.4,304.6,2
Kolhapur District Maharashtra,03-08-2019,25,22.7,94.9,40.3,242.4,96.8,59.8,341.4,2
Kolhapur District Maharashtra,04-08-2019,23.8,20.8,95.1,46.1,242,92.1,59,393.5,2
Kolhapur District Maharashtra,05-08-2019,24.4,21.6,96.1,40.3,252.9,94,78.5,444.5,3
Kolhapur District Maharashtra,06-08-2019,23.6,22.2,96.3,42.1,250.3,94.7,134.9,512.5,4
Kolhapur District Maharashtra,07-08-2019,24.2,22.6,96.2,36.4,253.2,93.4,99.9,595.3,4
Kolhapur District Maharashtra,08-08-2019,25,22.6,96,42.8,255.1,92.6,85.3,675.5,4
Kolhapur District Maharashtra,09-08-2019,25,22.8,95.6,41.8,247.5,85.5,54.2,734.1,4
Kolhapur District Maharashtra,10-08-2019,25.1,22.2,94.3,40.7,248.4,72.3,67,710.2,4
Kolhapur District Maharashtra,11-08-2019,25.9,21.4,93.2,34.2,256.2,54.9,24.7,733.6,4
Kolhapur District Maharashtra,12-08-2019,25.7,21.8,93.5,30.2,265,77.7,10,706.7,4
Kolhapur District Maharashtra,13-08-2019,27.4,22.2,92.2,32.8,262.9,87.7,5.1,673.3,4
Kolhapur District Maharashtra,14-08-2019,25.9,22.4,93.9,28.8,255.4,94.2,2.2,618.6,4
Kolhapur District Maharashtra,15-08-2019,25.1,22.2,94.1,32.4,261.5,88.8,10.8,561.8,4
Kolhapur District Maharashtra,16-08-2019,26.6,22,92,31.7,263.3,79.2,4.2,494.1,3
Kolhapur District Maharashtra,17-08-2019,27.7,21.8,90.9,23.4,261.4,83.8,2.6,363.4,2
Kolhapur District Maharashtra,18-08-2019,26.1,21.3,92.3,20.9,270.8,85.7,0.6,266.1,2
Kolhapur District Maharashtra,19-08-2019,29.2,21.2,90.4,19.8,274.6,85.7,2,181.4,1
Kolhapur District Maharashtra,20-08-2019,28.9,21,89.8,19.4,282.9,88.5,2.1,129.2,1
Kolhapur District Maharashtra,21-08-2019,29.1,21,89.2,26.6,269.7,70.8,0.1,64.3,0
Kolhapur District Maharashtra,22-08-2019,28.7,21.3,89.3,25.6,270.2,58.8,0.9,39.7,0
Kolhapur District Maharashtra,23-08-2019,26.2,21.2,91.8,27.7,265,83.3,3.6,30.6,0
Kolhapur District Maharashtra,24-08-2019,28.4,21.2,89.1,28.1,257.7,65.5,6.6,29.1,0
Kolhapur District Maharashtra,25-08-2019,28.7,20.8,89.2,23.8,258.6,62.5,1.4,33.5,0
Kolhapur District Maharashtra,26-08-2019,29.2,20,87.7,25.2,251.5,66.4,1.6,24.1,0
Kolhapur District Maharashtra,27-08-2019,29.1,20.6,88.5,27,246,72.7,1,21.5,0
Kolhapur District Maharashtra,28-08-2019,29.1,21.2,88.8,28.1,242.5,63.5,1.8,19.9,0
Kolhapur District Maharashtra,29-08-2019,27.2,21.9,90.1,24.8,254.8,71.9,3.9,21.1,0
Kolhapur District Maharashtra,30-08-2019,26.4,22,91.2,28.1,260.4,76.5,11.2,23,0
Kolhapur District Maharashtra,31-08-2019,26.9,22.2,92.1,29.2,258.6,88.6,3.6,32.1,0
Kolhapur District Maharashtra,01-09-2019,25.1,20.1,93.4,27,242.9,87.2,8.5,35.6,0
Kolhapur District Maharashtra,02-09-2019,27.4,20.4,91.5,30.6,238.5,84,10.8,43.2,0
Kolhapur District Maharashtra,03-09-2019,26.1,21.9,92,28.8,252.9,94.2,13.4,50.4,0
Kolhapur District Maharashtra,04-09-2019,24,21.7,95.2,34.6,253,97.6,17.9,57.2,0
Kolhapur District Maharashtra,05-09-2019,24.5,22,94.1,36,250.8,91.6,29.8,73.7,0
Kolhapur District Maharashtra,06-09-2019,25.5,22.4,94.8,39.2,253.7,87.8,30.7,101.9,0
Kolhapur District Maharashtra,07-09-2019,25.3,22.1,94.3,37.4,250,88.6,37.1,131.6,1
Kolhapur District Maharashtra,08-09-2019,25.8,21.4,93.6,34.9,250.9,94.1,40.5,166.9,1
Kolhapur District Maharashtra,09-09-2019,26.4,22.2,92.3,34.2,252.8,78.7,16.4,203.5,1
Kolhapur District Maharashtra,10-09-2019,26.3,21.8,91.8,31.3,251.6,72.3,9.7,208.7,1
Kolhapur District Maharashtra,11-09-2019,28.1,21.3,91.1,25.9,260.8,85.7,4,214.8,1
Kolhapur District Maharashtra,12-09-2019,26.4,21.3,91.9,25.9,262.3,84.4,3.3,210.3,1
Kolhapur District Maharashtra,13-09-2019,25.1,22,93.8,24.8,263.3,85.8,7,202.8,1
Kolhapur District Maharashtra,14-09-2019,27.9,21.7,91.8,25.9,264.5,61.7,5.1,196.4,1
Kolhapur District Maharashtra,15-09-2019,27.1,21.2,91.2,24.1,275.2,68.2,6.7,183.6,1
Kolhapur District Maharashtra,16-09-2019,26.8,20.4,91.1,24.5,291.9,65.1,3.8,160.5,1
Kolhapur District Maharashtra,17-09-2019,28.9,21.1,89.6,20.5,289.2,69.8,3.9,133.6,1
Kolhapur District Maharashtra,18-09-2019,26.6,21.2,93.2,16.6,291.2,94.4,0.6,100.4,0
Kolhapur District Maharashtra,19-09-2019,28.1,20.7,92.8,21.2,245.7,91.4,8.6,60.5,0
Kolhapur District Maharashtra,20-09-2019,28.2,19.8,89.2,19.8,229.9,72.2,5,52.7,0
Kolhapur District Maharashtra,21-09-2019,28.1,19.5,89.6,19.4,218.2,58.2,0.3,48,0
Kolhapur District Maharashtra,22-09-2019,30.7,20.7,87.8,16.6,243.5,55.2,0.5,44.3,0
Kolhapur District Maharashtra,23-09-2019,30.7,20.3,86.5,13.7,274.4,61.4,0.7,41.5,0
Kolhapur District Maharashtra,24-09-2019,29.4,20.8,89.9,13.7,307.8,84.1,2.7,35.2,0
Kolhapur District Maharashtra,25-09-2019,27.6,21.8,94.4,20.5,229,93.2,42.9,32.8,0
Kolhapur District Maharashtra,26-09-2019,26.1,21.3,93.2,20.5,211.2,94.9,4.6,69,0
Kolhapur District Maharashtra,27-09-2019,28.9,20.7,90.3,19.1,222.4,83.9,7.1,69.8,0
Kolhapur District Maharashtra,28-09-2019,28.7,20.1,89.2,15.5,230.8,87.1,0.5,73,0
Kolhapur District Maharashtra,29-09-2019,30.7,19.9,87.3,13.7,235.1,90.7,0.5,72.9,0
Kolhapur District Maharashtra,30-09-2019,31.1,21,87.5,8.6,267.9,88.2,0,64.8,0
Kolhapur District Maharashtra,01-10-2019,30.4,20.7,85.6,11.2,272,78.7,6.6,59.8,0
Kolhapur District Maharashtra,02-10-2019,31.2,20.3,85.3,10.8,302.9,71.2,0.6,66.1,0
Kolhapur District Maharashtra,03-10-2019,30.7,20.6,85.9,9.4,326.3,83.1,0.2,66.2,0
Kolhapur District Maharashtra,04-10-2019,28.4,21.1,88.1,11.2,290.9,75.3,5.4,65.7,0
Kolhapur District Maharashtra,05-10-2019,30.1,20.4,86.3,8.3,20.2,74.8,5.5,68.4,0
Kolhapur District Maharashtra,06-10-2019,29.9,21,88,11.9,93.4,85.4,13.4,31,0
Kolhapur District Maharashtra,07-10-2019,30.1,20.2,87.3,11.2,6.4,69.2,5.5,39.8,0
Kolhapur District Maharashtra,08-10-2019,31.1,20.4,85.8,13.7,31.5,65.9,1.8,38.2,0
Kolhapur District Maharashtra,09-10-2019,30.9,20.9,87.8,10.4,115.4,89.1,12.4,39.5,0
Kolhapur District Maharashtra,10-10-2019,31.7,20.8,86.6,7.6,37.3,80.4,6.8,51.4,0
Kolhapur District Maharashtra,11-10-2019,28.1,21.2,87.4,7.2,338.4,77.9,16.5,58.2,0
Kolhapur District Maharashtra,12-10-2019,29.9,20.8,88,10.1,5.3,83,0.2,68.1,0
Kolhapur District Maharashtra,13-10-2019,30.7,21.4,87.9,7.6,16.6,79.6,1,67.7,0
Kolhapur District Maharashtra,14-10-2019,30.9,21.2,87.6,23,53,77.7,2.9,68.5,0
Kolhapur District Maharashtra,15-10-2019,30.9,20.7,87.6,23.8,59.4,84.7,0.1,66,0
Kolhapur District Maharashtra,16-10-2019,28.2,20.8,88.5,17.3,76.3,83.4,0.1,60.6,0
Kolhapur District Maharashtra,17-10-2019,30.7,20.4,86.3,19.4,91,83,3.7,47.3,0
Kolhapur District Maharashtra,18-10-2019,28.2,19.8,89.8,22,89,91.7,1.7,45.5,0
Kolhapur District Maharashtra,19-10-2019,27.2,21.4,93,18.7,105.3,89.9,22.9,45.4,0
Kolhapur District Maharashtra,20-10-2019,25,20.5,94.5,18.7,117.7,91.3,28.7,55.9,0
Kolhapur District Maharashtra,21-10-2019,27.7,20.7,91.7,16.6,80.6,90.2,36.2,77.8,0
Kolhapur District Maharashtra,22-10-2019,27.4,20.1,93.5,14.4,193.7,83.4,30.4,97.5,0
Kolhapur District Maharashtra,23-10-2019,26.1,20.6,93,18,210.7,86.7,5.3,127.7,1
Kolhapur District Maharashtra,24-10-2019,24.7,20.6,92.5,23.8,180.1,89.7,7.6,132,1
Kolhapur District Maharashtra,25-10-2019,26.4,20.6,93.6,32,169.1,91.4,9.8,136.7,1
Kolhapur District Maharashtra,26-10-2019,26.7,19.9,91.2,27.4,170.5,73.8,11.9,146.4,1
Kolhapur District Maharashtra,27-10-2019,28.1,18.7,89,19.8,186.9,68.8,1,158.2,1
Kolhapur District Maharashtra,28-10-2019,29.7,18.6,86.4,11.9,150.7,67.1,0.1,155.5,1
Kolhapur District Maharashtra,29-10-2019,30.1,19.9,86.1,21.6,94.8,58.6,3.5,153.9,1
Kolhapur District Maharashtra,30-10-2019,29.9,20.3,86.4,27.4,84.2,82.4,0,134.5,1
Kolhapur District Maharashtra,31-10-2019,27.9,19.6,87.4,28.8,84.1,93.6,0.2,105.8,0
Kolhapur District Maharashtra,01-06-2020,31.1,23,86.4,11.2,91.4,80.4,22.8,0,0
Kolhapur District Maharashtra,02-06-2020,28.1,22.4,89.1,22.3,161.6,79.9,17.3,22.8,0
Kolhapur District Maharashtra,03-06-2020,26,22.2,91.5,39.6,209.4,84.7,21.5,40.1,0
Kolhapur District Maharashtra,04-06-2020,30.1,21.9,85.1,27.7,236.8,58.4,38.2,38.8,0
Kolhapur District Maharashtra,05-06-2020,30.1,20.7,85.5,26.3,246.3,56.7,14.3,99.8,0
Kolhapur District Maharashtra,06-06-2020,30.1,21.1,83.5,27.4,244.5,64.4,4.8,114.1,0
Kolhapur District Maharashtra,07-06-2020,30.4,21.5,82.7,22,250.2,55.4,1.4,118.9,0
Kolhapur District Maharashtra,08-06-2020,30.1,21.5,83.4,22.7,247.2,49.6,0.2,120.3,1
Kolhapur District Maharashtra,09-06-2020,31.1,20.9,82.1,22.3,262.9,60.9,1.2,120.5,1
Kolhapur District Maharashtra,10-06-2020,31.1,21.1,82.4,25.6,272.6,57.2,2.6,121.7,1
Kolhapur District Maharashtra,11-06-2020,30.1,21.7,85.6,24.1,267.6,82.6,2,124.3,1
Kolhapur District Maharashtra,12-06-2020,28.1,21.8,89.1,22.3,255.5,91.9,1.6,103.5,0
Kolhapur District Maharashtra,13-06-2020,27.7,21.1,89.8,34.9,233.7,89.4,24.8,87.8,0
Kolhapur District Maharashtra,14-06-2020,27.6,21.7,88,34.6,235.8,85.5,8.3,91.1,0
Kolhapur District Maharashtra,15-06-2020,28.8,22.4,87.5,34.6,240.4,84.5,9,61.2,0
Kolhapur District Maharashtra,16-06-2020,27.8,23,94.8,33.5,236.1,89.8,19.2,55.9,0
Kolhapur District Maharashtra,17-06-2020,26.9,23,93,31.3,229.4,90.4,51.1,70.3,0
Kolhapur District Maharashtra,18-06-2020,26.5,22.9,92.6,27,236.4,86.5,30.7,120,1
Kolhapur District Maharashtra,19-06-2020,27.7,22.5,91.4,27.4,251.5,86.4,15.1,150.5,1
Kolhapur District Maharashtra,20-06-2020,29.1,22.5,87.8,21.2,256.1,78.1,6.9,164.4,1
Kolhapur District Maharashtra,21-06-2020,28.1,22.5,87.7,22,252.4,83.3,1,168.7,1
Kolhapur District Maharashtra,22-06-2020,29.1,22.9,87.8,24.8,257,78.3,0.7,167.7,1
Kolhapur District Maharashtra,23-06-2020,28.9,21.2,87.4,19.8,236.1,73.9,1.7,166.8,1
Kolhapur District Maharashtra,24-06-2020,31.2,20.5,85.5,18,231.8,63,1,143.7,1
Kolhapur District Maharashtra,25-06-2020,31.1,21.2,84.4,16.6,230.7,67.3,0.3,136.4,1
Kolhapur District Maharashtra,26-06-2020,31.1,21.5,86.1,17.3,228.7,81.8,6,127.7,1
Kolhapur District Maharashtra,27-06-2020,30.7,21.4,85.4,19.8,255.6,79,4.2,114.5,0
Kolhapur District Maharashtra,28-06-2020,31.1,22.7,88.7,16.2,268.3,85.1,2.8,67.6,0
Kolhapur District Maharashtra,29-06-2020,31.1,22.4,86.8,22.3,272,80.5,1.6,39.7,0
Kolhapur District Maharashtra,30-06-2020,30.1,22,89.8,18.4,251.9,87.1,6.5,26.2,0
Kolhapur District Maharashtra,01-07-2020,29.1,21.8,88.7,26.3,239.1,84.8,8.5,25.8,0
Kolhapur District Maharashtra,02-07-2020,30.1,21.6,89.2,30.2,245.8,83.9,4.5,33.3,0
Kolhapur District Maharashtra,03-07-2020,28.1,22.1,88.9,36.7,261.8,90.4,8.4,37.1,0
Kolhapur District Maharashtra,04-07-2020,27.1,22.2,91.2,35.6,260.9,89,7.4,43.8,0
Kolhapur District Maharashtra,05-07-2020,27.1,21.9,90.6,36.7,247.7,86.9,12.7,50.2,0
Kolhapur District Maharashtra,06-07-2020,27.2,22.2,91,33.5,242.6,90.1,12.4,62.6,0
Kolhapur District Maharashtra,07-07-2020,26.1,21.9,92.8,34.6,245.5,92.3,14.1,69,0
Kolhapur District Maharashtra,08-07-2020,26.1,21.5,93.2,29.2,245.2,76.9,38.6,78.9,0
Kolhapur District Maharashtra,09-07-2020,26.5,21.5,93.2,27,258.9,79.5,12,114.7,0
Kolhapur District Maharashtra,10-07-2020,29.1,22,90.7,26.3,244.7,88.5,16,125.1,1
Kolhapur District Maharashtra,11-07-2020,29.2,21.2,88.2,22.7,247.8,83.8,4.9,134.6,1
Kolhapur District Maharashtra,12-07-2020,27.2,20.4,88.9,23.4,252,91.5,1.4,131,1
Kolhapur District Maharashtra,13-07-2020,27.1,20.9,90.9,24.1,267,89.7,1.6,127.9,1
Kolhapur District Maharashtra,14-07-2020,26.1,22,93.6,24.8,267.7,93.6,3.5,121.1,1
Kolhapur District Maharashtra,15-07-2020,24.9,21.8,94.4,31.7,249.8,96.2,9.6,117.2,0
Kolhapur District Maharashtra,16-07-2020,24.1,21.6,94.4,29.9,243.6,95.2,13.2,114.1,0
Kolhapur District Maharashtra,17-07-2020,25.7,21.5,93.6,33.8,234.7,69.4,17.4,114.9,0
Kolhapur District Maharashtra,18-07-2020,26.4,21.9,93,26.3,236.4,74,13.8,118.2,0
Kolhapur District Maharashtra,19-07-2020,29.1,21.2,91.4,21.2,256,82.9,7.6,93.4,0
Kolhapur District Maharashtra,20-07-2020,29.7,22,90.1,18.4,259.9,90.9,2.4,89,0
Kolhapur District Maharashtra,21-07-2020,30.4,21.1,88.2,9.7,246.5,90.1,4.2,75.4,0
Kolhapur District Maharashtra,22-07-2020,29.7,21.4,89.6,13,219.3,85.5,6.3,74.7,0
Kolhapur District Maharashtra,23-07-2020,27.9,21.6,90.2,9,265.4,89.7,0.8,79.6,0
Kolhapur District Maharashtra,24-07-2020,27.7,21.3,88.5,12.2,245.3,90.8,0.2,78.8,0
